TransactionID,Date,CustomerID,ProductCategory,ProductName,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,Region,Channel
TX-14422,2026-03-21,CUST-0622,Fashion,Hijab Voal Square,4,45000,0,180000,OVO,Jabodetabek,Offline
TX-14423,2026-03-21,CUST-0709,Groceries,Kopi Susu Aren 1L,3,65000,15000,180000,ShopeePay,Jabodetabek,Online
TX-14424,2026-03-21,CUST-0913,Fashion,Gamis Muslimah Premium,5,350000,10000,1740000,Transfer BCA,Jawa Tengah,Offline
TX-14425,2026-03-21,CUST-0580,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,GoPay,Jawa Barat,Offline
TX-14426,2026-03-21,CUST-0123,Fashion,Hijab Voal Square,2,45000,0,90000,OVO,Jawa Timur,Offline
TX-14427,2026-03-21,CUST-0414,Fashion,Kaos Polos Cotton,2,85000,0,170000,GoPay,Jabodetabek,Offline
TX-14428,2026-03-21,CUST-0387,Fashion,Kaos Polos Cotton,1,85000,0,85000,Transfer BCA,Jabodetabek,Offline
TX-14429,2026-03-21,CUST-0366,Fashion,Gamis Muslimah Premium,1,350000,0,350000,GoPay,Jawa Barat,Online
TX-14430,2026-03-21,CUST-0908,Home Living,Wajan Teflon Anti Lengket,1,185000,5000,180000,Cash,Sumatera,Offline
TX-14431,2026-03-21,CUST-0657,Fashion,Hijab Voal Square,4,45000,20000,160000,GoPay,Jabodetabek,Online
TX-14432,2026-03-21,CUST-0262,Fashion,Gamis Muslimah Premium,1,350000,0,350000,OVO,Jabodetabek,Online
TX-14433,2026-03-21,CUST-0669,Fashion,Kaos Polos Cotton,1,85000,5000,80000,Cash,Jawa Tengah,Offline
TX-14434,2026-03-21,CUST-0123,Fashion,Hijab Voal Square,3,45000,10000,125000,ShopeePay,Sumatera,Online
TX-14435,2026-03-21,CUST-0426,Fashion,Gamis Muslimah Premium,2,350000,5000,695000,Cash,Jawa Barat,Offline
TX-14436,2026-03-21,CUST-0431,Groceries,Beras Premium 5kg,3,74000,10000,212000,Transfer BCA,Jabodetabek,Offline
TX-14437,2026-03-21,CUST-0012,Fashion,Kaos Polos Cotton,3,85000,10000,245000,Credit Card,Jabodetabek,Online
TX-14438,2026-03-21,CUST-0061,Fashion,Celana Chino Slimfit,2,195000,20000,370000,Cash,Sumatera,Offline
TX-14439,2026-03-21,CUST-0564,Groceries,Susu UHT Cokelat 1L,1,18500,5550,12950,Cash,Jabodetabek,Offline
TX-14440,2026-03-21,CUST-0308,Groceries,Beras Premium 5kg,2,74000,0,148000,GoPay,Jawa Barat,Online
TX-14441,2026-03-21,CUST-0700,Groceries,Beras Premium 5kg,1,74000,20000,54000,Cash,Jawa Barat,Offline
TX-14442,2026-03-21,CUST-0917,Groceries,Minyak Goreng 2L,2,38000,5000,71000,ShopeePay,Jawa Barat,Online
TX-14443,2026-03-21,CUST-0546,Fashion,Kaos Polos Cotton,3,85000,5000,250000,Cash,Jawa Timur,Offline
TX-14444,2026-03-21,CUST-0695,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,ShopeePay,Jawa Barat,Online
TX-14445,2026-03-21,CUST-0825,Fashion,Celana Chino Slimfit,3,195000,15000,570000,Transfer BCA,Jawa Timur,Offline
TX-14446,2026-03-21,CUST-0955,Fashion,Kaos Polos Cotton,1,85000,0,85000,GoPay,Jawa Tengah,Offline
TX-14447,2026-03-21,CUST-0761,Fashion,Celana Chino Slimfit,3,195000,20000,565000,GoPay,Jabodetabek,Online
TX-14448,2026-03-21,CUST-0521,Fashion,Kemeja Batik Pria,2,180000,0,360000,GoPay,Jabodetabek,Offline
TX-14449,2026-03-21,CUST-0747,Fashion,Kaos Polos Cotton,2,85000,20000,150000,GoPay,Jabodetabek,Online
TX-14450,2026-03-21,CUST-0795,Fashion,Gamis Muslimah Premium,3,350000,20000,1030000,GoPay,Jabodetabek,Online
TX-14451,2026-03-21,CUST-0839,Groceries,Beras Premium 5kg,1,74000,15000,59000,Transfer BCA,Jawa Barat,Online
TX-14452,2026-03-21,CUST-0627,Home Living,Wajan Teflon Anti Lengket,1,185000,5000,180000,Cash,Jawa Tengah,Offline
TX-14453,2026-03-21,CUST-0864,Fashion,Kaos Polos Cotton,3,85000,0,255000,GoPay,Jawa Barat,Offline
TX-14454,2026-03-21,CUST-0603,Fashion,Gamis Muslimah Premium,2,350000,0,700000,GoPay,Jabodetabek,Online
TX-14455,2026-03-21,CUST-0476,Electronics,Kipas Angin Cosmos,1,320000,20000,300000,Cash,Jabodetabek,Offline
TX-14456,2026-03-21,CUST-0922,Groceries,Beras Premium 5kg,2,74000,0,148000,Transfer BCA,Sumatera,Offline
TX-14457,2026-03-21,CUST-0542,Groceries,Indomie Goreng 1 Dus,3,115000,0,345000,OVO,Jawa Barat,Online
TX-14458,2026-03-21,CUST-0637,Fashion,Hijab Voal Square,3,45000,20000,115000,Cash,Kalimantan,Offline
TX-14459,2026-03-21,CUST-0241,Groceries,Sirup Cocopandan,4,22000,15000,73000,Credit Card,Jabodetabek,Offline
TX-14460,2026-03-21,CUST-0522,Groceries,Indomie Goreng 1 Dus,6,115000,0,690000,Cash,Jawa Timur,Offline
TX-14461,2026-03-21,CUST-0697,Fashion,Gamis Muslimah Premium,1,350000,20000,330000,Credit Card,Jabodetabek,Offline
TX-14462,2026-03-21,CUST-0673,Groceries,Minyak Goreng 2L,1,38000,5000,33000,ShopeePay,Sumatera,Online
TX-14463,2026-03-21,CUST-0721,Fashion,Kaos Polos Cotton,2,85000,0,170000,Transfer BCA,Jawa Tengah,Offline
TX-14464,2026-03-21,CUST-0647,Fashion,Kemeja Batik Pria,1,180000,15000,165000,Cash,Jawa Barat,Offline
TX-14465,2026-03-21,CUST-0078,Fashion,Gamis Muslimah Premium,3,350000,0,1050000,GoPay,Jawa Barat,Offline
TX-14466,2026-03-21,CUST-0236,Groceries,Sirup Cocopandan,3,22000,5000,61000,OVO,Jabodetabek,Offline
TX-14467,2026-03-21,CUST-0671,Groceries,Beras Premium 5kg,1,74000,5000,69000,OVO,Jabodetabek,Online
TX-14468,2026-03-21,CUST-0318,Groceries,Sirup Cocopandan,3,22000,19800,46200,Transfer BCA,Jawa Barat,Offline
TX-14469,2026-03-21,CUST-0631,Fashion,Kemeja Batik Pria,2,180000,15000,345000,ShopeePay,Sumatera,Online
TX-14470,2026-03-21,CUST-0148,Groceries,Sirup Cocopandan,5,22000,5000,105000,GoPay,Jawa Barat,Online
TX-14471,2026-03-21,CUST-0206,Groceries,Sirup Cocopandan,4,22000,20000,68000,GoPay,Jabodetabek,Offline
TX-14472,2026-03-21,CUST-0344,Groceries,Beras Premium 5kg,3,74000,5000,217000,OVO,Jawa Barat,Online
TX-14473,2026-03-21,CUST-0239,Groceries,Kopi Susu Aren 1L,1,65000,10000,55000,ShopeePay,Jabodetabek,Online
TX-14474,2026-03-21,CUST-0574,Electronics,Air Fryer Philips,2,1200000,5000,2395000,OVO,Jabodetabek,Online
TX-14475,2026-03-21,CUST-0259,Groceries,Indomie Goreng 1 Dus,4,115000,0,460000,OVO,Sumatera,Online
TX-14476,2026-03-21,CUST-0529,Fashion,Kaos Polos Cotton,2,85000,5000,165000,GoPay,Jawa Barat,Online
TX-14477,2026-03-21,CUST-0245,Fashion,Gamis Muslimah Premium,2,350000,20000,680000,Cash,Jabodetabek,Offline
TX-14478,2026-03-21,CUST-0363,Fashion,Celana Chino Slimfit,2,195000,0,390000,Cash,Jawa Timur,Offline
TX-14479,2026-03-21,CUST-0548,Groceries,Susu UHT Cokelat 1L,1,18500,5550,12950,Cash,Jabodetabek,Offline
TX-14480,2026-03-21,CUST-0241,Groceries,Sirup Cocopandan,5,22000,10000,100000,GoPay,Sulawesi,Online
TX-14481,2026-03-21,CUST-0776,Fashion,Kaos Polos Cotton,2,85000,0,170000,Transfer BCA,Jawa Timur,Offline
TX-14482,2026-03-21,CUST-0803,Groceries,Susu UHT Cokelat 1L,2,18500,11100,25900,GoPay,Jabodetabek,Offline
TX-14483,2026-03-21,CUST-0177,Groceries,Indomie Goreng 1 Dus,4,115000,0,460000,GoPay,Jawa Timur,Online
TX-14484,2026-03-22,CUST-0668,Groceries,Susu UHT Cokelat 1L,3,18500,5000,50500,OVO,Jawa Timur,Online
TX-14485,2026-03-22,CUST-0722,Home Living,Sprei Microfiber King,2,145000,15000,275000,Cash,Jabodetabek,Offline
TX-14486,2026-03-22,CUST-0698,Groceries,Susu UHT Cokelat 1L,2,18500,11100,25900,GoPay,Jabodetabek,Offline
TX-14487,2026-03-22,CUST-0904,Fashion,Kemeja Batik Pria,1,180000,5000,175000,GoPay,Sumatera,Online
TX-14488,2026-03-22,CUST-0399,Groceries,Beras Premium 5kg,2,74000,10000,138000,GoPay,Jawa Barat,Online
TX-14489,2026-03-22,CUST-0327,Fashion,Kemeja Batik Pria,3,180000,10000,530000,Cash,Jabodetabek,Offline
TX-14490,2026-03-22,CUST-0674,Groceries,Minyak Goreng 2L,3,38000,5000,109000,OVO,Jawa Timur,Online
TX-14491,2026-03-22,CUST-0014,Groceries,Kopi Susu Aren 1L,1,65000,10000,55000,Credit Card,Jawa Barat,Online
TX-14492,2026-03-22,CUST-0754,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,ShopeePay,Jawa Barat,Online
TX-14493,2026-03-22,CUST-0739,Groceries,Sirup Cocopandan,4,22000,10000,78000,ShopeePay,Sulawesi,Online
TX-14494,2026-03-22,CUST-0968,Fashion,Kemeja Batik Pria,1,180000,5000,175000,Cash,Jabodetabek,Offline
TX-14495,2026-03-22,CUST-0575,Groceries,Minyak Goreng 2L,3,38000,0,114000,ShopeePay,Jawa Barat,Online
TX-14496,2026-03-22,CUST-0712,Fashion,Kemeja Batik Pria,3,180000,10000,530000,Cash,Jabodetabek,Offline
TX-14497,2026-03-22,CUST-0721,Electronics,Kipas Angin Cosmos,3,320000,20000,940000,GoPay,Jawa Timur,Online
TX-14498,2026-03-22,CUST-0055,Fashion,Kemeja Batik Pria,1,180000,15000,165000,Transfer BCA,Jawa Barat,Offline
TX-14499,2026-03-22,CUST-0269,Groceries,Kopi Susu Aren 1L,3,65000,5000,190000,ShopeePay,Sumatera,Online
TX-14500,2026-03-22,CUST-0939,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,Cash,Jabodetabek,Offline
TX-14501,2026-03-22,CUST-0686,Fashion,Hijab Voal Square,2,45000,20000,70000,Cash,Jawa Barat,Offline
TX-14502,2026-03-22,CUST-0747,Fashion,Hijab Voal Square,2,45000,15000,75000,GoPay,Sulawesi,Online
TX-14503,2026-03-22,CUST-0982,Groceries,Beras Premium 5kg,1,74000,15000,59000,ShopeePay,Jawa Tengah,Online
TX-14504,2026-03-22,CUST-0407,Groceries,Minyak Goreng 2L,3,38000,0,114000,OVO,Jabodetabek,Offline
TX-14505,2026-03-22,CUST-0355,Fashion,Kaos Polos Cotton,5,85000,0,425000,GoPay,Kalimantan,Offline
TX-14506,2026-03-22,CUST-0365,Groceries,Minyak Goreng 2L,1,38000,11400,26600,ShopeePay,Jabodetabek,Online
TX-14507,2026-03-22,CUST-0330,Groceries,Beras Premium 5kg,1,74000,0,74000,Credit Card,Jawa Barat,Online
TX-14508,2026-03-22,CUST-0778,Groceries,Beras Premium 5kg,2,74000,15000,133000,Cash,Jabodetabek,Offline
TX-14509,2026-03-22,CUST-0942,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,ShopeePay,Jabodetabek,Online
TX-14510,2026-03-22,CUST-0293,Fashion,Kaos Polos Cotton,1,85000,15000,70000,Cash,Jabodetabek,Offline
TX-14511,2026-03-22,CUST-0926,Groceries,Beras Premium 5kg,2,74000,0,148000,Transfer BCA,Jabodetabek,Offline
TX-14512,2026-03-22,CUST-0497,Electronics,Rice Cooker Yong Ma,3,650000,15000,1935000,Transfer BCA,Jawa Barat,Online
TX-14513,2026-03-22,CUST-0892,Groceries,Indomie Goreng 1 Dus,4,115000,5000,455000,ShopeePay,Sulawesi,Online
TX-14514,2026-03-22,CUST-0677,Groceries,Beras Premium 5kg,2,74000,5000,143000,Transfer BCA,Jawa Barat,Offline
TX-14515,2026-03-22,CUST-0251,Groceries,Minyak Goreng 2L,2,38000,0,76000,Cash,Jawa Barat,Offline
TX-14516,2026-03-22,CUST-0710,Home Living,Wajan Teflon Anti Lengket,3,185000,0,555000,Cash,Jabodetabek,Offline
TX-14517,2026-03-22,CUST-0239,Groceries,Indomie Goreng 1 Dus,5,115000,0,575000,ShopeePay,Sumatera,Online
TX-14518,2026-03-22,CUST-0394,Groceries,Sirup Cocopandan,8,22000,20000,156000,Cash,Jabodetabek,Offline
TX-14519,2026-03-22,CUST-0081,Groceries,Susu UHT Cokelat 1L,2,18500,11100,25900,GoPay,Jabodetabek,Online
TX-14520,2026-03-22,CUST-0358,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,GoPay,Jawa Barat,Online
TX-14521,2026-03-22,CUST-0706,Fashion,Gamis Muslimah Premium,1,350000,20000,330000,GoPay,Jabodetabek,Online
TX-14522,2026-03-22,CUST-0343,Fashion,Kaos Polos Cotton,3,85000,20000,235000,ShopeePay,Jawa Timur,Online
TX-14523,2026-03-22,CUST-0373,Fashion,Gamis Muslimah Premium,2,350000,10000,690000,Cash,Jabodetabek,Offline
TX-14524,2026-03-22,CUST-0250,Groceries,Sirup Cocopandan,6,22000,20000,112000,GoPay,Jawa Timur,Online
TX-14525,2026-03-22,CUST-0619,Groceries,Indomie Goreng 1 Dus,3,115000,15000,330000,Transfer BCA,Jawa Barat,Offline
TX-14526,2026-03-22,CUST-0619,Groceries,Minyak Goreng 2L,2,38000,20000,56000,GoPay,Jawa Barat,Online
TX-14527,2026-03-22,CUST-0993,Fashion,Celana Chino Slimfit,2,195000,0,390000,OVO,Jawa Barat,Offline
TX-14528,2026-03-22,CUST-0401,Fashion,Kaos Polos Cotton,3,85000,0,255000,Cash,Jawa Timur,Offline
TX-14529,2026-03-22,CUST-0324,Fashion,Kaos Polos Cotton,4,85000,20000,320000,GoPay,Jawa Timur,Online
TX-14530,2026-03-22,CUST-0858,Fashion,Kaos Polos Cotton,3,85000,0,255000,GoPay,Sumatera,Online
TX-14531,2026-03-22,CUST-0021,Groceries,Beras Premium 5kg,2,74000,10000,138000,GoPay,Sumatera,Offline
TX-14532,2026-03-22,CUST-0949,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,Cash,Sulawesi,Offline
TX-14533,2026-03-22,CUST-0861,Groceries,Kopi Susu Aren 1L,2,65000,10000,120000,Cash,Jabodetabek,Offline
TX-14534,2026-03-22,CUST-0867,Fashion,Kemeja Batik Pria,2,180000,15000,345000,OVO,Jabodetabek,Offline
TX-14535,2026-03-22,CUST-0336,Fashion,Kemeja Batik Pria,1,180000,15000,165000,ShopeePay,Jawa Timur,Online
TX-14536,2026-03-22,CUST-0524,Fashion,Kaos Polos Cotton,1,85000,0,85000,Cash,Kalimantan,Offline
TX-14537,2026-03-22,CUST-0341,Groceries,Susu UHT Cokelat 1L,3,18500,16650,38850,Cash,Jabodetabek,Offline
TX-14538,2026-03-22,CUST-0747,Groceries,Minyak Goreng 2L,3,38000,5000,109000,ShopeePay,Jabodetabek,Online
TX-14539,2026-03-22,CUST-0398,Groceries,Susu UHT Cokelat 1L,2,18500,11100,25900,ShopeePay,Jawa Timur,Online
TX-14540,2026-03-22,CUST-0766,Groceries,Kopi Susu Aren 1L,1,65000,0,65000,OVO,Jabodetabek,Online
TX-14541,2026-03-22,CUST-0919,Fashion,Celana Chino Slimfit,2,195000,0,390000,ShopeePay,Jabodetabek,Online
TX-14542,2026-03-22,CUST-0276,Fashion,Kemeja Batik Pria,2,180000,0,360000,GoPay,Jabodetabek,Online
TX-14543,2026-03-22,CUST-0845,Groceries,Susu UHT Cokelat 1L,3,18500,0,55500,Cash,Jawa Timur,Offline
TX-14544,2026-03-22,CUST-0243,Fashion,Kemeja Batik Pria,2,180000,20000,340000,GoPay,Jabodetabek,Online
TX-14545,2026-03-22,CUST-0596,Fashion,Kemeja Batik Pria,1,180000,0,180000,Credit Card,Sumatera,Offline
TX-14546,2026-03-22,CUST-0005,Groceries,Beras Premium 5kg,3,74000,0,222000,ShopeePay,Jabodetabek,Online
TX-14547,2026-03-22,CUST-0081,Fashion,Kaos Polos Cotton,2,85000,10000,160000,OVO,Jabodetabek,Online
TX-14548,2026-03-22,CUST-0606,Fashion,Kaos Polos Cotton,3,85000,0,255000,GoPay,Jawa Barat,Offline
TX-14549,2026-03-22,CUST-0305,Fashion,Celana Chino Slimfit,3,195000,5000,580000,Cash,Sumatera,Offline
TX-14550,2026-03-22,CUST-0846,Electronics,Kipas Angin Cosmos,3,320000,10000,950000,ShopeePay,Jabodetabek,Online
TX-14551,2026-03-22,CUST-0478,Groceries,Susu UHT Cokelat 1L,2,18500,11100,25900,Transfer BCA,Jabodetabek,Offline
TX-14552,2026-03-22,CUST-0530,Fashion,Hijab Voal Square,2,45000,0,90000,Transfer BCA,Jabodetabek,Offline
TX-14553,2026-03-22,CUST-0809,Fashion,Kemeja Batik Pria,3,180000,15000,525000,GoPay,Jabodetabek,Online
TX-14554,2026-03-22,CUST-0105,Fashion,Kaos Polos Cotton,2,85000,0,170000,OVO,Jawa Barat,Offline
TX-14555,2026-03-22,CUST-0388,Groceries,Minyak Goreng 2L,3,38000,0,114000,ShopeePay,Jabodetabek,Online
TX-14556,2026-03-22,CUST-1000,Fashion,Hijab Voal Square,2,45000,10000,80000,GoPay,Jabodetabek,Offline
TX-14557,2026-03-22,CUST-0779,Groceries,Minyak Goreng 2L,3,38000,0,114000,Cash,Jawa Timur,Offline
TX-14558,2026-03-22,CUST-0997,Groceries,Susu UHT Cokelat 1L,1,18500,5550,12950,Cash,Jawa Timur,Offline
TX-14559,2026-03-22,CUST-0306,Groceries,Sirup Cocopandan,6,22000,0,132000,Cash,Jabodetabek,Offline
TX-14560,2026-03-22,CUST-0857,Groceries,Minyak Goreng 2L,3,38000,0,114000,GoPay,Jabodetabek,Offline
TX-14561,2026-03-22,CUST-0120,Fashion,Celana Chino Slimfit,2,195000,15000,375000,Cash,Sumatera,Offline
TX-14562,2026-03-22,CUST-0820,Groceries,Minyak Goreng 2L,3,38000,0,114000,Cash,Sumatera,Offline
TX-14563,2026-03-22,CUST-0372,Groceries,Minyak Goreng 2L,2,38000,10000,66000,GoPay,Jabodetabek,Offline
TX-14564,2026-03-22,CUST-0381,Groceries,Kopi Susu Aren 1L,2,65000,0,130000,Cash,Sumatera,Offline
TX-14565,2026-03-22,CUST-0742,Groceries,Minyak Goreng 2L,2,38000,0,76000,GoPay,Sulawesi,Online
TX-14566,2026-03-22,CUST-0525,Fashion,Hijab Voal Square,3,45000,20000,115000,ShopeePay,Sumatera,Online
TX-14567,2026-03-22,CUST-0469,Groceries,Sirup Cocopandan,2,22000,10000,34000,Credit Card,Jawa Barat,Online
TX-14568,2026-03-22,CUST-0875,Groceries,Sirup Cocopandan,4,22000,15000,73000,GoPay,Jabodetabek,Online
TX-14569,2026-03-22,CUST-0395,Groceries,Beras Premium 5kg,1,74000,0,74000,Credit Card,Sumatera,Online
TX-14570,2026-03-22,CUST-0899,Fashion,Kaos Polos Cotton,2,85000,10000,160000,Cash,Jabodetabek,Offline
TX-14571,2026-03-22,CUST-0258,Fashion,Celana Chino Slimfit,2,195000,0,390000,GoPay,Jawa Barat,Offline
TX-14572,2026-03-22,CUST-0233,Electronics,Rice Cooker Yong Ma,1,650000,10000,640000,Cash,Jawa Timur,Offline
TX-14573,2026-03-22,CUST-0471,Groceries,Susu UHT Cokelat 1L,1,18500,0,18500,Transfer BCA,Jawa Barat,Offline
TX-14574,2026-03-22,CUST-0213,Fashion,Celana Chino Slimfit,3,195000,0,585000,Cash,Jawa Barat,Offline
TX-14575,2026-03-22,CUST-0949,Fashion,Gamis Muslimah Premium,1,350000,0,350000,Cash,Jawa Barat,Offline
TX-14576,2026-03-22,CUST-0585,Groceries,Sirup Cocopandan,4,22000,20000,68000,ShopeePay,Jabodetabek,Online
TX-14577,2026-03-22,CUST-0004,Groceries,Sirup Cocopandan,6,22000,15000,117000,ShopeePay,Jawa Barat,Online
TX-14578,2026-03-22,CUST-0566,Groceries,Sirup Cocopandan,3,22000,15000,51000,OVO,Sulawesi,Online
TX-14579,2026-03-22,CUST-0790,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,Transfer BCA,Jawa Barat,Offline
TX-14580,2026-03-23,CUST-0341,Fashion,Gamis Muslimah Premium,4,350000,0,1400000,ShopeePay,Jabodetabek,Online
TX-14581,2026-03-23,CUST-0896,Groceries,Beras Premium 5kg,2,74000,15000,133000,ShopeePay,Kalimantan,Online
TX-14582,2026-03-23,CUST-0918,Fashion,Kaos Polos Cotton,3,85000,0,255000,OVO,Jawa Tengah,Offline
TX-14583,2026-03-23,CUST-0310,Groceries,Kopi Susu Aren 1L,1,65000,15000,50000,ShopeePay,Jabodetabek,Online
TX-14584,2026-03-23,CUST-0733,Groceries,Indomie Goreng 1 Dus,4,115000,0,460000,OVO,Jawa Timur,Online
TX-14585,2026-03-23,CUST-0341,Groceries,Minyak Goreng 2L,3,38000,15000,99000,Cash,Jabodetabek,Offline
TX-14586,2026-03-23,CUST-0045,Fashion,Gamis Muslimah Premium,5,350000,5000,1745000,Cash,Jawa Barat,Offline
TX-14587,2026-03-23,CUST-0971,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,Cash,Jabodetabek,Offline
TX-14588,2026-03-23,CUST-0289,Groceries,Indomie Goreng 1 Dus,3,115000,20000,325000,OVO,Jabodetabek,Online
TX-14589,2026-03-23,CUST-0239,Groceries,Beras Premium 5kg,3,74000,5000,217000,OVO,Jawa Timur,Offline
TX-14590,2026-03-23,CUST-0457,Home Living,Rak Sepatu Minimalis,2,125000,15000,235000,ShopeePay,Sulawesi,Online
TX-14591,2026-03-23,CUST-0734,Fashion,Kaos Polos Cotton,1,85000,5000,80000,OVO,Jawa Tengah,Offline
TX-14592,2026-03-23,CUST-0283,Fashion,Kaos Polos Cotton,4,85000,0,340000,ShopeePay,Jabodetabek,Online
TX-14593,2026-03-23,CUST-0675,Groceries,Susu UHT Cokelat 1L,1,18500,5000,13500,Cash,Jawa Barat,Offline
TX-14594,2026-03-23,CUST-0077,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,OVO,Jabodetabek,Online
TX-14595,2026-03-23,CUST-0325,Groceries,Indomie Goreng 1 Dus,3,115000,15000,330000,GoPay,Jawa Timur,Online
TX-14596,2026-03-23,CUST-0123,Groceries,Minyak Goreng 2L,3,38000,15000,99000,Cash,Jawa Timur,Offline
TX-14597,2026-03-23,CUST-0067,Groceries,Kopi Susu Aren 1L,3,65000,5000,190000,GoPay,Kalimantan,Online
TX-14598,2026-03-23,CUST-0179,Electronics,Air Fryer Philips,1,1200000,15000,1185000,GoPay,Jawa Barat,Online
TX-14599,2026-03-23,CUST-0679,Home Living,Sprei Microfiber King,4,145000,0,580000,GoPay,Sumatera,Online
TX-14600,2026-03-23,CUST-0058,Groceries,Indomie Goreng 1 Dus,2,115000,20000,210000,GoPay,Jabodetabek,Offline
TX-14601,2026-03-23,CUST-0329,Fashion,Kemeja Batik Pria,2,180000,0,360000,OVO,Jawa Barat,Offline
TX-14602,2026-03-23,CUST-0439,Fashion,Kemeja Batik Pria,4,180000,0,720000,GoPay,Jabodetabek,Online
TX-14603,2026-03-23,CUST-0945,Home Living,Wajan Teflon Anti Lengket,1,185000,0,185000,ShopeePay,Jawa Barat,Online
TX-14604,2026-03-23,CUST-0792,Groceries,Sirup Cocopandan,6,22000,10000,122000,Cash,Sumatera,Offline
TX-14605,2026-03-23,CUST-0811,Fashion,Kemeja Batik Pria,3,180000,15000,525000,ShopeePay,Jawa Timur,Online
TX-14606,2026-03-23,CUST-0638,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,GoPay,Jabodetabek,Online
TX-14607,2026-03-23,CUST-0267,Fashion,Celana Chino Slimfit,1,195000,20000,175000,Transfer BCA,Jawa Barat,Offline
TX-14608,2026-03-23,CUST-0562,Groceries,Minyak Goreng 2L,1,38000,10000,28000,GoPay,Jawa Barat,Offline
TX-14609,2026-03-23,CUST-0839,Groceries,Minyak Goreng 2L,3,38000,20000,94000,GoPay,Jawa Barat,Offline
TX-14610,2026-03-23,CUST-0520,Groceries,Indomie Goreng 1 Dus,4,115000,0,460000,GoPay,Jabodetabek,Offline
TX-14611,2026-03-23,CUST-0649,Groceries,Beras Premium 5kg,3,74000,0,222000,Cash,Jabodetabek,Offline
TX-14612,2026-03-23,CUST-0964,Groceries,Sirup Cocopandan,6,22000,20000,112000,Cash,Jabodetabek,Offline
TX-14613,2026-03-23,CUST-0146,Groceries,Kopi Susu Aren 1L,3,65000,0,195000,GoPay,Jabodetabek,Online
TX-14614,2026-03-23,CUST-0895,Groceries,Beras Premium 5kg,3,74000,0,222000,OVO,Jabodetabek,Offline
TX-14615,2026-03-23,CUST-0872,Home Living,Rak Sepatu Minimalis,1,125000,0,125000,Cash,Jawa Barat,Offline
TX-14616,2026-03-23,CUST-0969,Home Living,Bantal Kepala Serat Silikon,2,60000,20000,100000,Cash,Jabodetabek,Offline
TX-14617,2026-03-23,CUST-0224,Fashion,Hijab Voal Square,3,45000,0,135000,OVO,Jabodetabek,Online
TX-14618,2026-03-23,CUST-0439,Groceries,Beras Premium 5kg,4,74000,5000,291000,Transfer BCA,Jawa Timur,Online
TX-14619,2026-03-23,CUST-0055,Fashion,Kaos Polos Cotton,2,85000,0,170000,ShopeePay,Jabodetabek,Online
TX-14620,2026-03-23,CUST-0850,Groceries,Susu UHT Cokelat 1L,2,18500,0,37000,ShopeePay,Jabodetabek,Online
TX-14621,2026-03-23,CUST-0118,Fashion,Gamis Muslimah Premium,1,350000,20000,330000,GoPay,Jabodetabek,Online
TX-14622,2026-03-23,CUST-0976,Fashion,Kaos Polos Cotton,2,85000,5000,165000,OVO,Jawa Tengah,Offline
TX-14623,2026-03-23,CUST-0626,Electronics,Kipas Angin Cosmos,2,320000,15000,625000,Transfer BCA,Jawa Barat,Online
TX-14624,2026-03-23,CUST-0722,Groceries,Beras Premium 5kg,1,74000,0,74000,Cash,Jawa Tengah,Offline
TX-14625,2026-03-23,CUST-0064,Groceries,Indomie Goreng 1 Dus,7,115000,0,805000,Transfer BCA,Jawa Timur,Online
TX-14626,2026-03-23,CUST-0218,Electronics,"Smart TV Xiaomi 32""",2,1990000,10000,3970000,Transfer BCA,Jawa Tengah,Online
TX-14627,2026-03-23,CUST-0061,Groceries,Indomie Goreng 1 Dus,5,115000,15000,560000,Cash,Sumatera,Offline
TX-14628,2026-03-23,CUST-0531,Home Living,Rak Sepatu Minimalis,1,125000,20000,105000,Cash,Jabodetabek,Offline
TX-14629,2026-03-23,CUST-0181,Groceries,Indomie Goreng 1 Dus,5,115000,20000,555000,Cash,Jawa Barat,Offline
TX-14630,2026-03-23,CUST-0245,Fashion,Kaos Polos Cotton,3,85000,10000,245000,ShopeePay,Jabodetabek,Online
TX-14631,2026-03-23,CUST-0035,Fashion,Gamis Muslimah Premium,2,350000,0,700000,Cash,Jawa Barat,Offline
TX-14632,2026-03-23,CUST-0087,Fashion,Celana Chino Slimfit,5,195000,15000,960000,GoPay,Sumatera,Online
TX-14633,2026-03-23,CUST-0763,Fashion,Celana Chino Slimfit,3,195000,10000,575000,OVO,Jabodetabek,Online
TX-14634,2026-03-23,CUST-0455,Groceries,Minyak Goreng 2L,1,38000,5000,33000,ShopeePay,Jabodetabek,Online
TX-14635,2026-03-23,CUST-0474,Electronics,Air Fryer Philips,4,1200000,0,4800000,OVO,Jawa Barat,Offline
